time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
25496,21,204,-863,-82,-190.98,93.52,61.06,-314.2,-114.2,222,394.98,-956.52,-143.06,
25594,21,478,-995,-381,83.02,-38.48,-237.94,-314.2,-114.2,222,394.98,-956.52,-143.06,
25694,21,339,-959,-230,-55.98,-2.48,-86.94,-314.2,-114.2,222,394.98,-956.52,-143.06,
25793,21,356,-976,-132,-38.98,-19.48,11.06,-314.2,-114.2,222,394.98,-956.52,-143.06,
25891,21,360,-973,-410,-34.98,-16.48,-266.94,-314.2,-114.2,222,394.98,-956.52,-143.06,
25993,22,403,-910,58,8.02,46.52,201.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26087,22,342,-1413,-264,-52.98,-456.48,-120.94,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26189,22,286,-846,-102,-108.98,110.52,41.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26290,22,443,-948,-163,48.02,8.52,-19.94,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26386,22,410,-966,-23,15.02,-9.48,120.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26482,22,203,-764,132,-191.98,192.52,275.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26583,22,387,-1280,-453,-7.98,-323.48,-309.94,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26685,22,470,-879,-144,75.02,77.52,-0.94,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26781,22,314,-977,-75,-80.98,-20.48,68.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26878,22,353,-901,20,-41.98,55.52,163.06,-341.58,-134.28,190.66,394.98,-956.52,-143.06,
26976,23,222,-851,-172,-172.98,105.52,-28.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27076,23,419,-855,-208,24.02,101.52,-64.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27174,23,408,-1013,-256,13.02,-56.48,-112.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27276,23,325,-938,-256,-69.98,18.52,-112.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27376,23,210,-789,-162,-184.98,167.52,-18.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27476,23,411,-1041,-249,16.02,-84.48,-105.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27578,23,314,-620,103,-80.98,336.52,246.06,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27676,23,272,-903,-275,-122.98,53.52,-131.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27778,23,276,-843,-47,-118.98,113.52,96.06,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27876,23,750,-1319,-570,355.02,-362.48,-426.94,-375.46,-166.16,232.32,394.98,-956.52,-143.06,
27979,24,294,-949,-200,-100.98,7.52,-56.94,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28078,24,356,-944,-232,-38.98,12.52,-88.94,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28176,24,396,-817,-215,1.02,139.52,-71.94,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28274,24,335,-1032,-216,-59.98,-75.48,-72.94,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28375,24,291,-800,-55,-103.98,156.52,88.06,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28474,24,329,-751,99,-65.98,205.52,242.06,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28571,24,335,-900,23,-59.98,56.52,166.06,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28667,24,380,-1044,-122,-14.98,-87.48,21.06,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28768,24,342,-984,-90,-52.98,-27.48,53.06,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28865,24,465,-1173,-234,70.02,-216.48,-90.94,-409.74,-126.84,166.18,394.98,-956.52,-143.06,
28966,25,428,-1028,-147,33.02,-71.48,-3.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29065,25,442,-961,-60,47.02,-4.48,83.06,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29160,25,319,-978,-134,-75.98,-21.48,9.06,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29258,25,350,-920,-318,-44.98,36.52,-174.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29358,25,381,-825,-130,-13.98,131.52,13.06,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29457,25,497,-799,-20,102.02,157.52,123.06,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29555,25,426,-964,-272,31.02,-7.48,-128.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29655,25,395,-1073,-263,0.02,-116.48,-119.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29755,25,308,-1033,-265,-86.98,-76.48,-121.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29857,25,394,-1028,-146,-0.98,-71.48,-2.94,-452.42,-109.72,185.04,394.98,-956.52,-143.06,
29957,26,343,-981,-546,-51.98,-24.48,-402.94,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30057,26,332,-1021,192,-62.98,-64.48,335.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30156,26,289,-739,223,-105.98,217.52,366.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30257,26,350,-1044,-30,-44.98,-87.48,113.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30356,26,370,-1232,-5,-24.98,-275.48,138.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30456,26,287,-871,-230,-107.98,85.52,-86.94,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30556,26,341,-738,-124,-53.98,218.52,19.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30655,26,442,-900,-377,47.02,56.52,-233.94,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30753,26,377,-1253,-20,-17.98,-296.48,123.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30854,26,293,-870,-61,-101.98,86.52,82.06,-453.4,-114.1,152.6,394.98,-956.52,-143.06,
30952,27,671,-1341,-250,276.02,-384.48,-106.94,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31055,27,468,-1493,-150,73.02,-536.48,-6.94,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31155,27,386,-1017,-83,-8.98,-60.48,60.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31252,27,269,-702,7,-125.98,254.52,150.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31350,27,375,-877,-69,-19.98,79.52,74.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31447,27,323,-826,104,-71.98,130.52,247.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31545,27,272,-577,52,-122.98,379.52,195.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31644,27,329,-1155,-464,-65.98,-198.48,-320.94,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31748,27,273,-801,228,-121.98,155.52,371.06,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31847,27,444,-1032,-156,49.02,-75.48,-12.94,-505.98,-122.48,197.86,394.98,-956.52,-143.06,
31947,28,340,-1040,-274,-54.98,-83.48,-130.94,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32049,28,264,-879,-42,-130.98,77.52,101.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32147,28,324,-851,168,-70.98,105.52,311.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32246,28,304,-903,-61,-90.98,53.52,82.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32343,28,285,-692,189,-109.98,264.52,332.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32443,28,384,-924,-151,-10.98,32.52,-7.94,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32540,28,396,-1067,-365,1.02,-110.48,-221.94,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32642,28,140,-738,-3,-254.98,218.52,140.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32740,28,387,-895,-71,-7.98,61.52,72.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32835,28,323,-928,78,-71.98,28.52,221.06,-519.96,-148.06,262.82,394.98,-956.52,-143.06,
32932,29,393,-939,-457,-1.98,17.52,-313.94,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33030,29,425,-1170,-81,30.02,-213.48,62.06,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33127,29,380,-964,-53,-14.98,-7.48,90.06,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33223,29,455,-1211,-381,60.02,-254.48,-237.94,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33324,29,349,-710,-122,-45.98,246.52,21.06,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33421,29,92,-746,143,-302.98,210.52,286.06,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33519,29,160,-712,-124,-234.98,244.52,19.06,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33617,29,443,-839,-156,48.02,117.52,-12.94,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33716,29,397,-789,-169,2.02,167.52,-25.94,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33812,29,293,-635,-212,-101.98,321.52,-68.94,-600.24,-83.24,352.68,394.98,-956.52,-143.06,
33912,30,540,-1108,-518,145.02,-151.48,-374.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34012,30,406,-1010,-171,11.02,-53.48,-27.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34108,30,272,-961,-339,-122.98,-4.48,-195.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34206,30,359,-1041,-602,-35.98,-84.48,-458.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34305,30,392,-1057,-294,-2.98,-100.48,-150.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34403,30,330,-920,88,-64.98,36.52,231.06,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34496,30,400,-997,-55,5.02,-40.48,88.06,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34589,30,349,-542,90,-45.98,414.52,233.06,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34683,30,558,-1109,-287,163.02,-152.48,-143.94,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34783,30,332,-1048,-27,-62.98,-91.48,116.06,-656.52,1.78,334.54,394.98,-956.52,-143.06,
34880,31,357,-853,-252,-37.98,103.52,-108.94,-657.7,-21,266.1,394.98,-956.52,-143.06,
34979,31,62,-555,-21,-332.98,401.52,122.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35077,31,368,-932,99,-26.98,24.52,242.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35173,31,385,-979,-83,-9.98,-22.48,60.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35268,31,360,-1163,-349,-34.98,-206.48,-205.94,-657.7,-21,266.1,394.98,-956.52,-143.06,
35369,31,277,-693,-87,-117.98,263.52,56.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35468,31,161,-769,-481,-233.98,187.52,-337.94,-657.7,-21,266.1,394.98,-956.52,-143.06,
35568,31,519,-1066,-328,124.02,-109.48,-184.94,-657.7,-21,266.1,394.98,-956.52,-143.06,
35671,31,135,-713,115,-259.98,243.52,258.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35769,31,235,-824,197,-159.98,132.52,340.06,-657.7,-21,266.1,394.98,-956.52,-143.06,
35868,32,426,-943,-343,31.02,13.52,-199.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
35964,32,471,-1092,-371,76.02,-135.48,-227.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36065,32,486,-997,-298,91.02,-40.48,-154.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36162,32,563,-1221,-416,168.02,-264.48,-272.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36262,32,478,-723,45,83.02,233.52,188.06,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36358,32,490,-1050,-398,95.02,-93.48,-254.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36456,32,280,-914,-45,-114.98,42.52,98.06,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36551,32,394,-1088,-475,-0.98,-131.48,-331.94,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36652,32,441,-974,130,46.02,-17.48,273.06,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36747,32,410,-1079,-140,15.02,-122.48,3.06,-766.78,80.82,290.16,394.98,-956.52,-143.06,
36844,33,396,-971,-25,1.02,-14.48,118.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
36938,33,424,-786,-285,29.02,170.52,-141.94,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37036,33,398,-772,-113,3.02,184.52,30.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37130,33,317,-1051,-307,-77.98,-94.48,-163.94,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37230,33,413,-1040,-80,18.02,-83.48,63.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37325,33,258,-834,86,-136.98,122.52,229.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37422,33,317,-658,-44,-77.98,298.52,99.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37517,33,456,-1175,-396,61.02,-218.48,-252.94,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37617,33,312,-867,-191,-82.98,89.52,-47.94,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37713,33,359,-909,-51,-35.98,47.52,92.06,-717.86,29.24,202.12,394.98,-956.52,-143.06,
37809,34,401,-968,-202,6.02,-11.48,-58.94,-747.84,79.46,204.58,394.98,-956.52,-143.06,
37904,34,250,-961,73,-144.98,-4.48,216.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
37999,34,297,-592,-138,-97.98,364.52,5.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38094,34,484,-907,79,89.02,49.52,222.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38188,34,314,-1165,-290,-80.98,-208.48,-146.94,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38289,34,340,-980,-443,-54.98,-23.48,-299.94,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38387,34,296,-740,108,-98.98,216.52,251.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38483,34,493,-985,-104,98.02,-28.48,39.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38580,34,333,-968,-269,-61.98,-11.48,-125.94,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38678,34,540,-1060,30,145.02,-103.48,173.06,-747.84,79.46,204.58,394.98,-956.52,-143.06,
38776,35,335,-645,-12,-59.98,311.52,131.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
38874,35,290,-820,34,-104.98,136.52,177.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
38971,35,454,-1000,-268,59.02,-43.48,-124.94,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39071,35,122,-774,297,-272.98,182.52,440.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39170,35,476,-774,-218,81.02,182.52,-74.94,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39267,35,325,-1133,-259,-69.98,-176.48,-115.94,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39369,35,427,-1062,-229,32.02,-105.48,-85.94,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39469,35,376,-708,-109,-18.98,248.52,34.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39567,35,217,-816,112,-177.98,140.52,255.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39665,35,240,-768,111,-154.98,188.52,254.06,-768.02,103.38,232.04,394.98,-956.52,-143.06,
39764,36,403,-951,-139,8.02,5.52,4.06,-836.8,209.9,321,394.98,-956.52,-143.06,
39857,36,312,-804,-142,-82.98,152.52,1.06,-836.8,209.9,321,394.98,-956.52,-143.06,
39953,36,309,-902,-91,-85.98,54.52,52.06,-836.8,209.9,321,394.98,-956.52,-143.06,
40048,36,440,-950,-2,45.02,6.52,141.06,-836.8,209.9,321,394.98,-956.52,-143.06,
40141,36,254,-733,-11,-140.98,223.52,132.06,-836.8,209.9,321,394.98,-956.52,-143.06,
40241,36,448,-835,-325,53.02,121.52,-181.94,-836.8,209.9,321,394.98,-956.52,-143.06,
40339,36,300,-912,-115,-94.98,44.52,28.06,-836.8,209.9,321,394.98,-956.52,-143.06,
40436,36,343,-981,-390,-51.98,-24.48,-246.94,-836.8,209.9,321,394.98,-956.52,-143.06,
40536,36,602,-1146,-471,207.02,-189.48,-327.94,-836.8,209.9,321,394.98,-956.52,-143.06,
40638,36,259,-914,-151,-135.98,42.52,-7.94,-836.8,209.9,321,394.98,-956.52,-143.06,
40735,37,528,-1076,-269,133.02,-119.48,-125.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
40838,37,485,-1124,-210,90.02,-167.48,-66.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
40937,37,375,-983,-37,-19.98,-26.48,106.06,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41034,37,301,-913,-180,-93.98,43.52,-36.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41133,37,347,-696,-73,-47.98,260.52,70.06,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41229,37,452,-981,162,57.02,-24.48,305.06,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41325,37,360,-935,2,-34.98,21.52,145.06,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41420,37,358,-1023,-148,-36.98,-66.48,-4.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41519,37,434,-1118,-293,39.02,-161.48,-149.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41620,37,304,-933,-204,-90.98,23.52,-60.94,-864.78,253.62,280.36,394.98,-956.52,-143.06,
41717,38,384,-837,-108,-10.98,119.52,35.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
41815,38,388,-973,-63,-6.98,-16.48,80.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
41911,38,442,-923,36,47.02,33.52,179.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42005,38,475,-1053,-161,80.02,-96.48,-17.94,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42103,38,387,-995,-63,-7.98,-38.48,80.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42199,38,424,-1086,-73,29.02,-129.48,70.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42297,38,608,-1255,-174,213.02,-298.48,-30.94,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42397,38,381,-792,-140,-13.98,164.52,3.06,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42494,38,316,-1051,-309,-78.98,-94.48,-165.94,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42595,38,286,-869,-152,-108.98,87.52,-8.94,-865.36,231.94,298.42,394.98,-956.52,-143.06,
42693,39,268,-819,34,-126.98,137.52,177.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
42790,39,513,-956,-20,118.02,0.52,123.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
42886,39,500,-680,143,105.02,276.52,286.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
42983,39,378,-808,-53,-16.98,148.52,90.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43080,39,346,-850,190,-48.98,106.52,333.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43177,39,260,-903,-229,-134.98,53.52,-85.94,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43277,39,305,-774,-171,-89.98,182.52,-27.94,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43375,39,332,-933,-313,-62.98,23.52,-169.94,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43473,39,479,-1150,-184,84.02,-193.48,-40.94,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43574,39,365,-801,-47,-29.98,155.52,96.06,-851.24,205.06,320.78,394.98,-956.52,-143.06,
43671,40,311,-713,-268,-83.98,243.52,-124.94,-871.62,294.18,398.84,394.98,-956.52,-143.06,
43770,40,397,-910,-114,2.02,46.52,29.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
43865,40,442,-1167,-295,47.02,-210.48,-151.94,-871.62,294.18,398.84,394.98,-956.52,-143.06,
43965,40,70,-821,307,-324.98,135.52,450.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44063,40,301,-616,-114,-93.98,340.52,29.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44161,40,320,-817,-46,-74.98,139.52,97.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44257,40,380,-851,73,-14.98,105.52,216.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44354,40,352,-901,-326,-42.98,55.52,-182.94,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44452,40,243,-723,36,-151.98,233.52,179.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44550,40,292,-614,-3,-102.98,342.52,140.06,-871.62,294.18,398.84,394.98,-956.52,-143.06,
44648,41,484,-1164,-36,89.02,-207.48,107.06,-955.8,437.4,466.9,394.98,-956.52,-143.06,
44746,41,330,-437,-288,-64.98,519.52,-144.94,-955.8,437.4,466.9,394.98,-956.52,-143.06,
44847,41,437,-967,-462,42.02,-10.48,-318.94,-955.8,437.4,466.9,394.98,-956.52,-143.06,
44945,41,556,-1091,-245,161.02,-134.48,-101.94,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45047,41,338,-600,-39,-56.98,356.52,104.06,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45145,41,240,-696,17,-154.98,260.52,160.06,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45242,41,373,-768,359,-21.98,188.52,502.06,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45340,41,334,-1023,-251,-60.98,-66.48,-107.94,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45441,41,399,-1110,53,4.02,-153.48,196.06,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45538,41,329,-1093,-323,-65.98,-136.48,-179.94,-955.8,437.4,466.9,394.98,-956.52,-143.06,
45640,42,447,-997,-42,52.02,-40.48,101.06,-968.78,499.02,488.46,394.98,-956.52,-143.06,
45736,42,347,-787,38,-47.98,169.52,181.06,-968.78,499.02,488.46,394.98,-956.52,-143.06,
45833,42,197,-840,-427,-197.98,116.52,-283.94,-968.78,499.02,488.46,394.98,-956.52,-143.06,
45933,42,342,-884,-183,-52.98,72.52,-39.94,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46031,42,345,-970,-269,-49.98,-13.48,-125.94,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46131,42,359,-941,-67,-35.98,15.52,76.06,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46226,42,347,-853,-200,-47.98,103.52,-56.94,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46325,42,386,-1065,-143,-8.98,-108.48,0.06,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46423,42,382,-1045,-681,-12.98,-88.48,-537.94,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46524,42,82,-628,20,-312.98,328.52,163.06,-968.78,499.02,488.46,394.98,-956.52,-143.06,
46620,43,372,-781,-98,-22.98,175.52,45.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
46717,43,551,-1049,-254,156.02,-92.48,-110.94,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
46820,43,411,-1068,-549,16.02,-111.48,-405.94,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
46922,43,352,-850,-84,-42.98,106.52,59.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47020,43,264,-1032,-125,-130.98,-75.48,18.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47121,43,386,-781,-295,-8.98,175.52,-151.94,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47220,43,436,-1023,-10,41.02,-66.48,133.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47319,43,408,-994,179,13.02,-37.48,322.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47417,43,376,-868,201,-18.98,88.52,344.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47514,43,443,-996,-83,48.02,-39.48,60.06,-1040.36,554.54,436.12,394.98,-956.52,-143.06,
47611,44,358,-842,48,-36.98,114.52,191.06,-1035.44,566.86,467.38,394.98,-956.52,-143.06,
47709,44,343,-1033,-156,-51.98,-76.48,-12.94,-1035.44,566.86,467.38,394.98,-956.52,-143.06,
47809,44,253,-861,-453,-141.98,95.52,-309.94,-1035.44,566.86,467.38,394.98,-956.52,-143.06,
47910,44,303,-1274,-360,-91.98,-317.48,-216.94,-1035.44,566.86,467.38,394.98,-956.52,-143.06,
48014,44,231,-772,103,-163.98,184.52,246.06,-1035.44,566.86,467.38,394.98,-956.52,-143.06,
